"text","cmp_code","eu_code"
"Democrats believe we must fight to preserve the essence of the longest standing democracy in the world:","202.1",NA
"a government that represents the American people, not just a handful of powerful and wealthy special interests.","503",NA
"We will fight for real campaign finance reform now.","202.1",NA
"Big money is drowning out the voices of everyday Americans,","304",NA
"and we must have the necessary tools to fight back and safeguard our electoral and political integrity.","202.1",NA
"Democrats support a constitutional amendment to overturn the Supreme Court’s decisions in Citizens United and Buckley v. Valeo.","304",NA
"We need to end secret, unaccountable money in politics by requiring, through executive order or legislation, significantly more disclosure and transparency—by outside groups, federal contractors, and public corporations to their shareholders.","304",NA
"We need to amplify the voices of the American people through a small donor matching public financing system.","202.1",NA
"We need to overhaul and strengthen the Federal Election Commission so that there is real enforcement of campaign finance laws.","605.1",NA
"And we need to fight to eliminate super PACs and outside spending abuses.","304",NA
"Our vision for American democracy is a nation in which all people, regardless of their income,","503",NA
"can participate in the political process and can run for office","202.1",NA
"without needing to depend on large contributions from the wealthy and the powerful.","304",NA
"Appointing Judges","H",NA
"We will appoint judges who defend the constitutional principles of liberty and equality for all,","503",NA
"and will protect a woman’s right to safe and legal abortion,","604",NA
