"text","cmp_code","eu_code"
"We will likewise forbid the EPA to regulate carbon dioxide, something never envisioned when Congress passed the Clean Air Act.","401",NA
"We will restore to Congress the authority to set the National Ambient Air Quality Standards","202.3",NA
"and modernize the permitting process under the National Environmental Policy Act so it can no longer invite frivolous lawsuits, thwart sorely needed projects,","401",NA
"kill jobs, and strangle growth.","410",NA
"The federal government owns or controls over 640 million acres of land in the United States, most of which is in the West.","703.1",NA
"These are public lands, and the public should have access to them for appropriate activities like hunting, fishing, and recreational shooting.","703.1",NA
"Federal ownership or management of land also places an economic burden on counties and local communities in terms of lost revenue to pay for things such as schools, police, and emergency services.","301",NA
"It is absurd to think that all that acreage must remain under the absentee ownership or management of official Washington.","301",NA
"Congress shall immediately pass universal legislation providing for a timely and orderly mechanism requiring the federal government to convey certain federally controlled public lands to states.","301",NA
"We call upon all national and state leaders and representatives to exert their utmost power and influence to urge the transfer of those lands, identified in the review process, to all willing states for the benefit of the states and the nation as a whole.","301",NA
"The residents of state and local communities know best how to protect the land where they work and live.","301",NA
"They practice boots-on- the-ground conservation in their states every day.","501",NA
"We support amending the Antiquities Act of 1906 to establish Congress’ right to approve the designation of national monuments","000",NA
"and to further require the approval of the state where a national monument is designated or a national park is proposed.","301",NA
"There is certainly a need to protect certain species threatened worldwide with extinction.","501",NA
"However, the Endangered Species Act (ESA) should not include species such as gray wolves and other species if these species exist elsewhere in healthy numbers in another state or country.","401",NA
"To upset the economic viability of an area with an unneeded designation costs jobs and hurts local communities.","410",NA
"We must ensure that this protection is done effectively, reasonably, and without unnecessarily impeding the development of lands and natural resources.","401",NA
"The ESA should ensure that the listing of endangered species and the designation of critical habitats are based upon sound science","401",NA
"and balance the protection of endangered species with the costs of compliance","401",NA
